id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
MER92B,375.75572015763,416.830748285838,334.680692029422,0.802917475272044,-0.316676381284274,0.597019784648551,1
MER4-int,981.703648652783,951.422977648,1011.98431965757,1.06365343641298,0.0890281630448419,0.597050319491364,1
UCON71_Crp,134.440748294854,115.410386115536,153.471110474172,1.329785954624,0.41119404493406,0.597172466905677,1
MER85,176.37445829494,197.504446687979,155.244469901901,0.786030251496863,-0.347343257155836,0.598586277272271,1
THE1B-int,1217.23652580909,1175.61971894739,1258.85333267078,1.07079977681721,0.098688743395834,0.599669446117171,1
MamSINE1,3050.97763615802,3167.77005864005,2934.18521367599,0.926262057965049,-0.110507676520821,0.599754269525774,1
MER50C,49.9118283950076,39.4944546438475,60.3292021461678,1.52753602221384,0.611206401946791,0.599787679154092,1
MLT1G3-int,43.3384443830513,35.640958444728,51.0359303213745,1.43194606846841,0.517977157254146,0.600235891114135,1
AluSz6,6367.26415065298,6116.86014076186,6617.66816054411,1.08187338082899,0.113531660403711,0.601962482500088,1
MSTA,2405.48817462164,2513.94897613677,2297.02737310651,0.913712805991948,-0.130187319625953,0.602391592753782,1
HERVK14-int,142.117574861076,158.525253892527,125.709895829625,0.792996022670626,-0.334614464882135,0.602947563119924,1
LTR16E2,208.234233044207,224.605942930117,191.862523158298,0.854218373099744,-0.227323166124327,0.603704819834969,1
L1MCc,577.872175254939,540.314916820545,615.429433689332,1.13901988364636,0.187792932109782,0.603754160447876,1
MLT1H2-int,41.4149844944591,52.1097716219523,30.720197366966,0.58952853583462,-0.762366447058564,0.604577265985883,1
MER68B,164.749908610041,146.359180798671,183.140636421412,1.25130952101554,0.323438695340283,0.605440399014221,1
X9_LINE,358.544450822116,388.084090387495,329.004811256737,0.847766809838125,-0.238260609054921,0.608630498144844,1
MIR1_Amn,2434.89722458101,2519.89068011822,2349.90376904381,0.932541950166491,-0.100759468783967,0.609357115221597,1
AluYh3a3,59.5015280418518,68.3240527540399,50.6790033296638,0.741744690001095,-0.431005401104312,0.610839791061229,1
LOR1b,106.795918260519,118.889709857469,94.7021266635678,0.796554443417359,-0.328155123514755,0.612189819253793,1
tRNA-Leu-CTY,2.06600674112629,0,4.13201348225258,Inf,Inf,0.612552801980138,1
UCON66,2.06600674112629,0,4.13201348225258,Inf,Inf,0.612552801980138,1
UCON16,2.06600674112629,0,4.13201348225258,Inf,Inf,0.612552801980138,1
Eulor5B,2.06600674112629,0,4.13201348225258,Inf,Inf,0.612552801980138,1
UCON71,2.06600674112629,0,4.13201348225258,Inf,Inf,0.612552801980138,1
MER92A,2.06600674112629,0,4.13201348225258,Inf,Inf,0.612552801980138,1
UCON22,2.06600674112629,0,4.13201348225258,Inf,Inf,0.612552801980138,1
L2-1_AMi,265.807372066077,249.431901987063,282.182842145091,1.13130213054995,0.17798427330352,0.614389148999625,1
Kanga2_a,654.492447492234,692.749508555625,616.235386428843,0.889550088189433,-0.168852252803556,0.614520902893242,1
MamRep137,929.621969035604,964.881975268569,894.361962802639,0.92691332797848,-0.109493650471841,0.615390795765754,1
LTR10E,36.0119886432829,30.6773403902959,41.3466368962699,1.34779079184286,0.430596574416961,0.615402220268686,1
L1PA10,1681.5703289254,1605.23786239316,1757.90279545764,1.09510424382645,0.131068207628515,0.616508179662112,1
AluYi6,37.5881237521731,30.9702436622961,44.2060038420501,1.4273702307311,0.513359589027086,0.617929329465391,1
LTR25,33.5128494694287,43.4015732908692,23.6241256479881,0.544314960420067,-0.877486406009308,0.61801369775874,1
MER107,55.1554955125736,48.1428327689061,62.1681582562412,1.29132738313632,0.368854805564232,0.61814002634394,1
PRIMAX-int,7.64613327017598,4.46527845373918,10.8269880866128,2.42470614067671,1.2778099122163,0.618880775894489,1
LTR10B,28.761460904247,33.5279596299074,23.9949621785867,0.715670218034469,-0.482633150426188,0.619101886482719,1
Tigger16b,701.150198572274,737.704249827933,664.596147316615,0.900897815719008,-0.150564617167886,0.619587050654254,1
HUERS-P2-int,72.8201561635484,57.7681121428533,87.8722001842434,1.5211194710145,0.605133468954097,0.619864312784783,1
MER44B,839.064739752789,898.813195398691,779.316284106887,0.867050337151761,-0.205812342442393,0.62025822980132,1
L1P4,677.291920082959,704.36647530568,650.217364860238,0.923123668794795,-0.115404159469821,0.620695870495407,1
MER41A,386.287491602702,412.117135545084,360.457847660319,0.874649017405115,-0.193223892151227,0.6216468664268,1
MER66D,5.15247582932366,2.23263922686959,8.07231243177773,3.61559195710093,1.85423186948873,0.623438562220599,1
LTR1B0,5.15247582932366,2.23263922686959,8.07231243177773,3.61559195710093,1.85423186948873,0.623438562220599,1
MER41G,18.2210764954821,22.8907498335354,13.5514031574287,0.592003462358218,-0.756322481343233,0.623506667955604,1
MER90,178.599552926405,187.739748949485,169.459356903326,0.902629080157776,-0.147794836031635,0.624206325677911,1
Tigger1,7548.28531439921,7327.22211840442,7769.348510394,1.06034024693738,0.0845272778111861,0.624690565113122,1
MLT1E,86.0823130825166,100.346269092288,71.8183570727452,0.71570530446622,-0.482562422625824,0.625019731427998,1
L1ME3E,1316.45406454177,1354.19297221863,1278.71515686491,0.944263619068952,-0.0827384081503804,0.625541244874024,1
UCON26,48.6808914913353,42.8434134841518,54.5183694985188,1.2725029372061,0.347668986350313,0.626508875358773,1
HSAT5,31.1525214973712,23.5516278045992,38.7534151901432,1.64546652620654,0.718496677956019,0.628428442951791,1
LTR33C,95.9036928850026,105.303689388598,86.5036963814073,0.821468809722194,-0.283722296234675,0.628429597318017,1
MLT1A,1600.39844034195,1521.5410517743,1679.2558289096,1.10365463156672,0.142288777841894,0.630090628543113,1
LTR22B2,6.07970348727923,1.90756248612795,10.2518444884305,5.37431647088014,2.42608127809211,0.631679956411845,1
AluYb8,289.289204303256,307.583240050019,270.995168556493,0.881046602254479,-0.182709763524549,0.632392097159298,1
MER83A-int,5.74675901479299,8.93055690747836,2.56296112210763,0.286987827148991,-1.80093854991751,0.632506681124792,1
AluSc8,2463.53230992384,2522.8304373278,2404.23418251987,0.952990794366052,-0.0694658167296797,0.634878974815423,1
L1MB1,1002.08577972819,970.13348351501,1034.03807594138,1.06587195835652,0.0920341396552462,0.63683798295868,1
L1MA4,2457.5918085436,2376.75392166008,2538.42969542711,1.06802377490308,0.0949437627118016,0.636892408738353,1
MER73,30.4201783153532,35.6686051820111,25.1717514486954,0.705711684554191,-0.502849197821294,0.641243122968182,1
L2-3_Crp,396.685954136539,438.852328114823,354.519580158255,0.807833426977965,-0.307870250978587,0.641718572651124,1
